Start Time,End Time,Speaker,Transcript
1223.40,1225.40,SPEAKER_02, I would have seen her at the wedding.
1225.40,1226.40,SPEAKER_02, Never met the guy.
1226.40,1229.40,SPEAKER_02, So they called the wedding off a couple of weeks before.
1229.40,1231.40,SPEAKER_02, But the trip was still on.
1231.40,1233.40,SPEAKER_02," Is it tripped, you know?"
1233.40,1234.40,SPEAKER_02, Yeah.
1234.40,1236.40,SPEAKER_01, Why did they cancel the wedding?
1236.40,1239.40,SPEAKER_02, He got very cold feet.
1239.40,1242.40,SPEAKER_02," I mean, they still lived together and everything."
1242.40,1245.40,SPEAKER_02, But now I think they're talking about some of...
1245.40,1246.40,SPEAKER_01, Trying it again.
1246.40,1247.40,SPEAKER_02," Well, not that..."
1247.40,1250.40,SPEAKER_02," No, no, no, just what it is that gives him cold feet."
1250.40,1251.40,SPEAKER_02," Oh, therapy."
1251.40,1252.40,SPEAKER_01, Because it's not...
1252.40,1253.40,SPEAKER_02," Yes, it's not..."
1253.40,1254.40,SPEAKER_02, It's not her.
1254.40,1255.40,SPEAKER_02, It's just not yours.
1255.40,1256.40,SPEAKER_02," Yeah, I did."
1256.40,1257.40,SPEAKER_02, I didn't know.
1257.40,1258.40,SPEAKER_01," It's the idea of commitment, you know?"
1258.40,1259.40,SPEAKER_01, Yeah.
1259.40,1260.40,SPEAKER_01, Yeah.
1260.40,1261.40,SPEAKER_01, So...
1261.40,1262.40,SPEAKER_02, So they're going through that.
1262.40,1265.40,SPEAKER_02," But they were still going to do the trip, as she said, because we had..."
1265.40,1266.40,SPEAKER_02, We paid for it.
1266.40,1267.40,SPEAKER_02, We're both too cheap to give that up.
1267.40,1268.40,SPEAKER_02," Oh, yeah."
1268.40,1269.40,SPEAKER_02, That's right.
1269.40,1270.40,SPEAKER_02, Turn it into...
1270.40,1273.40,SPEAKER_01, That's kind of the tranican hour problem.
1273.40,1274.40,SPEAKER_01, Yeah.
1274.40,1278.40,SPEAKER_02," And so, because it was a bike trip in Italy plus a couple days in Florence."
1278.40,1279.40,SPEAKER_02, And so then we could...
1279.40,1280.40,SPEAKER_02, ...before I'm leaving for my trip.
1280.40,1282.40,SPEAKER_02," And I mean, there's your calls, me..."
1282.40,1284.40,SPEAKER_02," ...and tells me or email me, I guess."
1284.40,1295.40,SPEAKER_02," And says, she doesn't know if she can make it because her fiancé's father just got diagnosed with cancer."
1295.40,1296.40,SPEAKER_02, Which kind.
1296.40,1297.40,SPEAKER_02, Cancer in something.
1297.40,1298.40,SPEAKER_02, Liver in anywhere.
1298.40,1299.40,SPEAKER_02," Well, that's for you."
1299.40,1300.40,SPEAKER_02, Yeah.
1300.40,1301.40,SPEAKER_02, Yeah.
1301.40,1303.40,SPEAKER_02, And so that they had to find out about that.
1303.40,1304.40,SPEAKER_01, But she would let me know.
1304.40,1306.40,SPEAKER_01, And she would let me know.
1306.40,1307.40,SPEAKER_02, And she would let me know.
1307.40,1308.40,SPEAKER_02, And so they had to cancel the trip.
1308.40,1310.40,SPEAKER_02, That was a reason that you could get your money back.
1310.40,1313.40,SPEAKER_02, But she was hoping to come for a few days just on frequent flyer.
1313.40,1314.40,SPEAKER_02, Yeah.
1314.40,1318.40,SPEAKER_02," And then, you know, when I check my email on the trip, no, it's definitely..."
1318.40,1320.40,SPEAKER_02, ...she can't make it.
1320.40,1322.40,SPEAKER_02, It's just too crazy.
1322.40,1326.40,SPEAKER_02, And so then I end up going to Florence alone.
1326.40,1327.40,SPEAKER_02, Alone.
1327.40,1333.40,SPEAKER_02, But I only way looked up the person who's a friend of hers who I don't know.
1333.40,1337.40,SPEAKER_02," So, but that's the end with mine."
1337.40,1338.40,SPEAKER_02, But the beginning was here.
1338.40,1339.40,SPEAKER_02, She's a good wedding story.
1339.40,1342.40,SPEAKER_02, I'm going back to work.
1342.40,1345.40,SPEAKER_02, And I just keep telling my friend she needs to take a vacation.
1345.40,1347.40,SPEAKER_02, It doesn't matter.
1347.40,1349.40,SPEAKER_01, With whom and where?
1349.40,1350.40,SPEAKER_02, Yeah.
1350.40,1351.40,SPEAKER_02, Because it was so funny.
1351.40,1353.40,SPEAKER_02, She's such a workaholic when the wedding was off.
1353.40,1356.40,SPEAKER_02," First of all, she didn't even take off the day of the wedding."
1356.40,1358.40,SPEAKER_02," I said, you should just take that time back."
1358.40,1359.40,SPEAKER_01," Oh, God."
1359.40,1360.40,SPEAKER_01, Huh.
1360.40,1361.40,SPEAKER_02, You know.
1361.40,1362.40,SPEAKER_02, And then...
1362.40,1363.40,SPEAKER_02," Oh, it would be crazy."
1363.40,1365.40,SPEAKER_02," And she said about the trip, you know."
1365.40,1367.40,SPEAKER_02," She said, well, but it's so hard."
1367.40,1369.40,SPEAKER_02, I take that time for my trip tonight.
1369.40,1372.40,SPEAKER_02," She said when it was a honeymoon, you know, what could they say at work?"
1372.40,1375.40,SPEAKER_02," And I said, doesn't matter."
1375.40,1377.40,SPEAKER_02, But she didn't take it.
1377.40,1379.40,SPEAKER_01, And these are European?
1379.40,1380.40,SPEAKER_02," No, no, no."
1380.40,1381.40,SPEAKER_02, These...
1381.40,1382.40,SPEAKER_02," Oh, this is someone who lives in Boston."
1382.40,1384.40,SPEAKER_02, That's what it was so exciting to meet them because...
1384.40,1387.40,SPEAKER_02," ...to meeting Europe is kind of exotic, right?"
1387.40,1388.40,SPEAKER_02," No, these are not."
1388.40,1390.40,SPEAKER_02, These are crazy Americans.
1390.40,1391.40,SPEAKER_02, This is my investment.
1391.40,1392.40,SPEAKER_01," Oh, this is a workaholic America."
1392.40,1394.40,SPEAKER_01," Oh, they're just ordinary Americans, okay?"
1394.40,1395.40,SPEAKER_02, Ordinary.
1395.40,1396.40,, I have two.
1396.40,1399.40,SPEAKER_01, But then there are a lot of these are crazy.
1399.40,1400.40,SPEAKER_01, I have two.
1400.40,1401.40,SPEAKER_01, And European...
1401.40,1402.40,SPEAKER_01," I mean, European..."
1402.40,1404.40,SPEAKER_01," I mean, European, I would think like that."
1404.40,1405.40,SPEAKER_01, It has...
1405.40,1408.40,SPEAKER_01," Yeah, it's a rare species."
1408.40,1411.40,SPEAKER_01," I mean, it's something you don't find out here very often."
1411.40,1413.40,SPEAKER_02, I have lots of workaholic German friends.
1413.40,1416.40,SPEAKER_02, I have a couple visiting with me right now.
1416.40,1419.40,SPEAKER_01, But they're not there because they still work.
1419.40,1422.40,SPEAKER_02," Oh, no, but they're here for business."
1422.40,1424.40,SPEAKER_02, They're here for goodness.
1424.40,1425.40,SPEAKER_00," Okay, yes."
1425.40,1431.40,SPEAKER_02, And Sunday they had to keep some playing with me because they have to do a preparation for this talk on Tuesday.
1431.40,1433.40,SPEAKER_02, And that was crazy.
1433.40,1437.40,SPEAKER_02," And I have another friend of mine, Berlin's definite workaholic."
1437.40,1439.40,SPEAKER_02, So it's not.
1439.40,1444.40,SPEAKER_02, But it's completely self-induced.
1444.40,1448.40,SPEAKER_02, Is it supposed to hear that I think there's a lot more company pressure.
1448.40,1449.40,SPEAKER_02," Yeah, yeah."
1449.40,1451.40,SPEAKER_01, I suppose in Germany it's just personal...
1451.40,1452.40,SPEAKER_01, Of course it's personality.
1452.40,1454.40,SPEAKER_01, In America it's evil.
1454.40,1455.40,SPEAKER_01, You know.
1455.40,1456.40,SPEAKER_01, Capitalists.
1456.40,1457.40,SPEAKER_02," You look capitalist, yes."
1457.40,1458.40,SPEAKER_01, I know.
1458.40,1467.40,SPEAKER_02," Well, that was some study I was hearing on the radio the other day again about telling us how much time we've lost."
1467.40,1471.40,SPEAKER_02," How many more hours we worked and people did, you know, 30 years ago."
1471.40,1472.40,SPEAKER_02, Was it just...
1472.40,1473.40,SPEAKER_02," Probably, maybe it's..."
1473.40,1475.40,SPEAKER_01," I don't know, maybe it's even true."
1475.40,1477.40,SPEAKER_01, I think it's really true.
1477.40,1485.40,SPEAKER_02, This story was just saying about couples nowadays buying more services and why they did it.
1485.40,1488.40,SPEAKER_01, It was a higher standard of living.
1488.40,1489.40,SPEAKER_01, We have to afford...
1489.40,1493.40,SPEAKER_01," We have to finance somehow or other, which means we have to work harder to..."
1493.40,1495.40,SPEAKER_02, But we don't have to work...
1495.40,1496.40,SPEAKER_02, I mean...
1496.40,1500.40,SPEAKER_01, To finance the higher standard living.
1500.40,1506.40,SPEAKER_02," But we work harder just because they want to do everything with a smaller, you know, margin."
1506.40,1507.40,SPEAKER_02, Yeah.
1507.40,1509.40,SPEAKER_01," That's true, too."
1509.40,1512.40,SPEAKER_02," You know, more with less people."
1512.40,1513.40,, Right.
1513.40,1515.40,SPEAKER_02, So when they work more and more hours.
1515.40,1517.40,SPEAKER_02, But I've recovered from that.
1517.40,1525.40,SPEAKER_02, I was concerned last year as why I can take this vacation again because I'm still in my mode of...
1525.40,1527.40,SPEAKER_02," You know, what is my life?"
1527.40,1528.40,SPEAKER_02, It's not my work.
1528.40,1529.40,SPEAKER_02, Yeah.
1529.40,1530.40,SPEAKER_01, Yeah.
1530.40,1531.40,SPEAKER_02, Okay.
1531.40,1533.40,SPEAKER_02," I have the vacation, so I should be able to take it an August."
1533.40,1537.40,SPEAKER_02," So I don't know yet whether I'm coming, but I will let you know after Friday."
1537.40,1538.40,SPEAKER_01, Okay.
1538.40,1544.40,SPEAKER_01, Then you'll just have to give my machine a message because I will be somewhere between here and there.
1544.40,1545.40,SPEAKER_02, Okay.
1545.40,1550.40,SPEAKER_02, And then you think some more about this beautiful wedding.
1550.40,1553.40,SPEAKER_02, Where was a cat's fake cat's fake cat's fake cat's fake cat.
1553.40,1556.40,SPEAKER_02," Yeah, and one of the things is in schloss cats fake."
1556.40,1557.40,SPEAKER_02, I don't know.
1557.40,1559.40,SPEAKER_02, A lunch or the dance.
1559.40,1582.30,SPEAKER_02, A And so I do have to keep up the stereotype.
1582.30,1583.30,SPEAKER_02, So it's...
1583.30,1600.46,SPEAKER_02, For a three- polyester.
1600.46,1601.46,SPEAKER_02, It's pink.
1601.46,1602.46,SPEAKER_02, Light pink.
1602.46,1607.46,SPEAKER_02," But yes, I always known for my light colors even in the evening."
1607.46,1608.46,SPEAKER_01, Yeah.
1608.46,1609.46,, Yeah.
1609.46,1618.46,SPEAKER_02," See, we went into an outdoor concert here of our symphony on the 4th of July."
1618.46,1619.46,SPEAKER_00, Yeah.
1619.46,1621.46,SPEAKER_02, And I was surprised they all came in there.
1621.46,1625.46,SPEAKER_02," Official black outfits and all the women, you know, and black dresses."
1625.46,1627.46,SPEAKER_02, It's very black.
1627.46,1628.46,SPEAKER_02, Very...
1628.46,1632.46,SPEAKER_02," It was just, you know, outside in a park, got a makeshift stage."
1632.46,1634.46,SPEAKER_02, Just looked a little strange.
1634.46,1636.46,SPEAKER_02," Impressive, but then weird."
1636.46,1637.46,SPEAKER_02, But it was a very good concert.
1637.46,1639.46,SPEAKER_02, I guess we have a very good new conductor.
1639.46,1640.46,SPEAKER_02, And I definitely...
1640.46,1641.46,SPEAKER_02, He wasn't enthusiastic.
1641.46,1642.46,SPEAKER_02, Yeah.
1642.46,1645.46,SPEAKER_01, Did you do a lot of modern dance?
1645.46,1646.46,SPEAKER_01, Yes.
1646.46,1647.46,SPEAKER_01, Yes.
1647.46,1649.46,SPEAKER_02, And he also was very...
1649.46,1651.46,SPEAKER_02, Has a good rapport with the audience.
1651.46,1652.46,SPEAKER_01, Yeah.
1652.46,1653.46,SPEAKER_01, I mean...
1653.46,1654.46,SPEAKER_02, A showman.
1654.46,1655.46,SPEAKER_02, Yes.
1655.46,1656.46,SPEAKER_02, He really...
1656.46,1657.46,SPEAKER_02," Discussed the rhymes we have Leonard Bernstein, you know."
1657.46,1658.46,SPEAKER_02," Oh, yeah."
1658.46,1665.96,SPEAKER_02, Explaining the music to you and all this is a poster one who just is up there talking to his orchestra.
1665.96,1666.96,SPEAKER_02, I was impressed.
1666.96,1668.96,SPEAKER_02, I guess I'll have to go to the symphony here.
1668.96,1670.96,SPEAKER_02," He's only been here, like a year."
1670.96,1671.96,SPEAKER_02, He's from Russia.
1671.96,1672.96,SPEAKER_02, I don't know.
1672.96,1675.96,SPEAKER_02," Well, I guess I'll have to go in here and inside."
1675.96,1676.96,SPEAKER_02, Mm-hmm.
1676.96,1677.96,SPEAKER_02, Different acoustics.
1677.96,1679.96,SPEAKER_01, Here indoors.
1679.96,1680.96,, Okay.
1680.96,1683.96,SPEAKER_02," Well, I will let you get ready for bed."
1683.96,1686.96,SPEAKER_02, Because you've got to worry about your packing here.
1686.96,1692.96,SPEAKER_01," No, no, actually what I'm worried about is that if anybody goes over for dinner at eight o'clock tomorrow, it's Friday night."
1692.96,1693.96,SPEAKER_01, Mm-hmm.
1693.96,1700.96,SPEAKER_01, And I'm sitting here trying to figure out what I can serve for dinner when it's 30 degrees sound...
1700.96,1703.96,SPEAKER_01," I've said a great bit about, you know, 90 Fahrenheit."
1703.96,1704.96,SPEAKER_01, 90 degrees.
1704.96,1706.96,SPEAKER_02, I know how 30 is.
1706.96,1707.96,SPEAKER_01, Yeah.
1707.96,1712.96,SPEAKER_01, Without making me uncomfortable and making them uncomfortable.
1712.96,1718.96,SPEAKER_01," Anyway, the project tonight is to get everything all set up and get the house cleaned."
1718.96,1719.96,SPEAKER_00, Mm-hmm.
1719.96,1721.96,SPEAKER_01, And I'm still trying to...
1721.96,1726.96,SPEAKER_01, I'm still here in my living room sorting out the papers.
1726.96,1732.96,SPEAKER_01," So that my desk doesn't look like the third world, you know."
1732.96,1734.96,SPEAKER_02," Oh, well."
1734.96,1737.96,SPEAKER_02," Well, keep busy and wish you a good flight."
1737.96,1738.96,SPEAKER_02, Say hi to Nancy.
1738.96,1739.96,SPEAKER_01, Will do.
1739.96,1742.96,SPEAKER_01, And you give me a hint of how you're...
1742.96,1744.96,SPEAKER_02, I'll also know what's happening.
1744.96,1747.96,SPEAKER_02," But if I'm coming, you know, you have to work on the weather."
1747.96,1750.96,SPEAKER_02, I don't want bad weather that week.
1750.96,1751.96,SPEAKER_01, Oh.
1751.96,1756.96,SPEAKER_02," Oh, he says, oh no, now there's pressure."
1756.96,1759.96,SPEAKER_01," Well, I'll let all of my connections..."
1759.96,1760.96,SPEAKER_01, Right.
1760.96,1762.96,SPEAKER_02, You're closer to the top now.
1762.96,1763.96,SPEAKER_01, Yeah.
1763.96,1764.96,SPEAKER_02, Yeah.
1764.96,1765.96,SPEAKER_01, Who knows.
1765.96,1766.96,SPEAKER_01, Okay.
1766.96,1768.96,SPEAKER_02, So I'll call and give you a message.
1768.96,1771.96,SPEAKER_02, And hopefully I'll get to see you in August.
1771.96,1772.96,SPEAKER_01, Fine.
1772.96,1773.96,SPEAKER_01, Good.
1773.96,1774.96,SPEAKER_02, Okay.
1774.96,1775.96,SPEAKER_02, Bye-bye.
1775.96,1776.96,SPEAKER_01, Take care.
1776.96,1779.96,SPEAKER_01, And give me a call whether you're coming or not.
1779.96,1780.96,SPEAKER_01, And we'll figure it out somehow.
1780.96,1781.96,SPEAKER_02, All right.
1781.96,1782.96,SPEAKER_01, Yeah.
1782.96,1783.96,SPEAKER_01, Yeah.
1783.96,1784.96,SPEAKER_02, Good.
1784.96,1785.96,SPEAKER_01, Bye-bye.
1785.96,1786.96,, Bye.
